mol_288381.sdf,60.058434,8.758991,35.982452,15.316989,7,0
mol_241454.sdf,50.921440,0.083069,36.577969,14.260405,7,0
mol_228603.sdf,56.699577,7.377746,36.278641,13.043192,7,0
cpep_AF-A0A4Y4AZF7-F1_160_169.sdf,193.967789,143.903351,35.003071,15.061377,7,0
mol_65895.sdf,54.578957,6.206656,34.685932,13.686365,7,0
mol_96432.sdf,49.153419,0.307669,34.541061,14.304693,7,0
mol_288922.sdf,48.525917,0.204291,34.610104,13.711519,7,0
PBmol_6p88.sdf,101.879944,51.997089,35.571514,14.311344,7,0
PBmol_4kc4.sdf,130.377960,79.159851,35.895535,15.322575,7,0
mol_18778.sdf,54.229038,7.299132,33.434483,13.495422,7,0
mol_181600.sdf,51.888317,0.132995,37.217613,14.537707,7,0
mol_1ll4A_pocA.sdf,138.582550,91.124474,33.869762,13.588321,7,0
mol_54141.sdf,53.637783,6.300098,36.256050,11.081634,7,0
mol_2w90B_pocA.sdf,52.634762,3.511941,36.969254,12.153568,7,0
mol_34639.sdf,57.521996,8.926515,35.482803,13.112677,7,0
mol_27434.sdf,49.747849,3.294677,32.870869,13.582304,7,0
mol_33908.sdf,50.383358,1.770197,35.147797,13.465364,7,0
mol_130737.sdf,45.448616,0.325345,32.800301,12.322973,7,0
mol_4myxG_pocH.sdf,72.363342,23.747877,35.599098,13.016362,7,0
mol_229001.sdf,47.905369,0.330081,33.520592,14.054696,7,0
mol_126487.sdf,45.866928,1.551253,32.409195,11.906477,7,0
mol_241639.sdf,55.138802,6.233570,36.317589,12.587643,7,0
mol_235382.sdf,52.843163,0.510774,38.094307,14.238083,7,0
mol_6cajC_pocC.sdf,49.867229,1.108617,36.241573,12.517039,7,0
mol_79190.sdf,51.710274,1.308235,36.495743,13.906297,7,0
cpep_AF-A0A7C6PBD4-F1_167_178.sdf,157.889236,106.617203,36.505936,14.766092,7,0
mol_102645.sdf,47.043007,0.355964,33.162373,13.524670,7,0
mol_254033.sdf,51.347340,4.852295,34.117538,12.377507,7,0
cpep_AF-A0A1I1SYI8-F1_22_33.sdf,253.379791,203.559586,35.536552,14.283666,7,0
mol_209560.sdf,49.334534,2.754745,32.832153,13.747637,7,0
mol_54716.sdf,54.805355,6.665590,34.447914,13.691854,7,0
mol_138405.sdf,55.778542,6.390552,37.646950,11.741038,7,0
cpep_AF-A0A5C5XZ97-F1_127_141.sdf,229.863037,178.598801,36.056301,15.207927,7,0
mol_284521.sdf,49.241234,0.085260,35.482502,13.673470,7,0
mol_128740.sdf,49.465149,0.125395,35.586933,13.752820,7,0
mol_262066.sdf,46.626091,0.237896,33.067478,13.320715,7,0
mol_53986.sdf,47.694309,0.502886,33.364128,13.827296,7,0
mol_79384.sdf,55.610428,3.169241,35.822273,16.618910,7,0
mol_159041.sdf,45.102016,0.065093,31.958055,13.078868,3,0
mol_49192.sdf,51.867577,4.474256,34.381454,13.011867,3,0
mol_5hj1A_pocA.sdf,104.422302,58.348888,32.614162,13.459250,3,0
mol_40738.sdf,53.203255,5.147693,35.985474,12.070087,3,0
mol_236213.sdf,55.076618,2.904326,38.336464,13.835827,3,0
mol_117040.sdf,51.238419,5.488396,32.023624,13.726397,3,0
mol_4ttcA_pocB.sdf,52.532089,5.409149,34.339363,12.783579,3,0
mol_215459.sdf,45.963154,1.077783,31.614975,13.270397,3,0
cpep_AF-A0A376CPV2-F1_245_256.sdf,205.116730,153.338196,36.691101,15.087440,1,0
mol_129092.sdf,56.661240,6.799379,34.173920,15.687943,1,0
mol_159041.sdf,51.257938,4.348955,33.271072,13.637913,3,0
mol_40738.sdf,52.134640,3.712285,36.778336,11.644019,3,0
mol_5hj1A_pocA.sdf,134.393692,86.878571,33.136517,14.378602,3,0
mol_236213.sdf,51.581650,0.162808,36.472092,14.946751,3,0
mol_129092.sdf,46.256100,0.173522,33.373638,12.708940,3,0
mol_117040.sdf,59.846996,9.589838,36.072647,14.184513,3,0
mol_49192.sdf,47.804497,0.836776,32.649963,14.317756,3,0
mol_4ttcA_pocB.sdf,52.340565,5.960087,33.388172,12.992306,3,0
cpep_AF-A0A376CPV2-F1_245_256.sdf,203.643417,153.260681,35.613682,14.769061,1,0
mol_215459.sdf,49.696075,4.289416,32.785007,12.621653,1,0
mol_236213.sdf,56.033699,5.853086,36.009628,14.170983,3,0
mol_5hj1A_pocA.sdf,149.442978,100.425461,34.876072,14.141447,3,0
cpep_AF-A0A376CPV2-F1_245_256.sdf,223.729782,172.997147,36.354645,14.377996,3,0
mol_4ttcA_pocB.sdf,48.794258,0.312753,36.147968,12.333537,3,0
mol_117040.sdf,58.114506,9.086550,35.497478,13.530477,3,0
mol_129092.sdf,48.201984,0.426921,34.059780,13.715283,3,0
mol_49192.sdf,56.955200,8.559422,35.307938,13.087841,3,0
